#{"t_start": 1627550156.4054692, "env_id": null}
r,l,t
48.667718,1,58713.84216
47.895963,1,58782.050123
34.480648,3,58851.856014
17.268785,3,58893.664582
37.852594,3,58963.955418
37.680781,3,59026.855338
42.71272,2,59096.623494
49.407309,1,59166.902586
9.987628,3,59206.860779
36.822892,2,59274.340443
41.269624,2,59338.729
30.871569,3,59424.2061
40.219327,3,59494.787075
44.078,2,59562.692268
35.847987,3,59630.884373
32.921968,3,59695.286446
38.348724,2,59771.366976
27.365027,3,59826.378211
47.437288,1,59896.871493
40.904776,2,59967.66589
38.845057,3,60035.159165
22.665866,3,60080.373516
50.495929,1,60152.505064
10.87211,3,60196.237295
32.580592,3,60277.846035
21.892667,3,60332.702023
26.237305,3,60389.210854
50.334378,1,60456.532423
36.353272,3,60525.892902
38.657927,3,60595.073338
38.275247,3,60679.134747
12.583332,3,60723.904108
48.249305,1,60788.410486
9.405213,3,60816.391197
10.424124,3,60846.586746
49.085835,1,60914.530871
40.08276,3,60985.116788
31.962421,3,61045.133732
38.127497,3,61114.342818
42.32209,1,61185.320402
39.824376,3,61253.819101
48.355196,1,61322.950649
38.747813,3,61391.224177
47.557328,1,61461.060892
30.008206,3,61518.278013
46.777682,1,61589.483709
30.159311,3,61651.318846
39.811297,3,61717.00814
14.517922,3,61773.072607
47.413335,1,61842.732961
14.892759,3,61899.861737
15.240966,3,61938.374258
30.608561,3,62001.54616
51.788941,1,62068.807042
48.318256,1,62139.897475
21.859861,3,62187.080818
22.622883,3,62240.681005
21.853481,3,62286.687063
44.303959,2,62356.053371
44.045096,2,62424.771418
40.824548,2,62493.794923
39.348092,3,62563.640787
23.486913,3,62610.166858
44.476948,2,62677.047716
37.463442,3,62743.703167
40.70337,2,62814.120811
20.885216,3,62860.10425
34.068147,3,62922.869242
8.123814,3,62961.698282
33.727801,3,63028.664925
28.793961,3,63098.247664
30.739681,3,63158.869941
40.479783,3,63231.865761
37.806914,3,63307.580373
34.933504,3,63379.138412
40.26275,2,63456.955534
40.822709,2,63523.709683
29.661963,3,63587.269393
33.728238,3,63658.279937
46.470837,2,63730.40313
22.169848,3,63776.715512
40.816212,2,63845.913382
26.174027,3,63905.04882
34.236554,3,63971.198841
30.034572,3,64036.694267
35.702967,3,64109.086167
18.031141,3,64166.547185
36.69162,3,64255.932878
18.845599,3,64313.993616
35.175214,3,64385.445584
25.690565,3,64440.009403
41.313541,2,64504.016056
8.555154,3,64534.489945
43.951798,1,64612.112832
11.02904,3,64644.640579
36.655402,3,64710.058597
36.195322,3,64779.336859
47.104328,1,64853.694474
19.46267,3,64901.397274
32.569546,3,64962.707392
34.025808,3,65028.10454
42.74062,2,65097.513366
48.955177,1,65169.890295
40.145257,3,65241.074799
35.510459,3,65308.73423
40.483156,3,65376.674314
