#{"t_start": 1627555575.9669209, "env_id": null}
r,l,t
12.190469,3,43822.278587
11.505217,3,43855.909222
0.110877,3,43868.225024
5.033642,3,43889.624952
0.226555,3,43900.034938
0.195138,3,43911.483961
8.043616,3,43938.647069
38.426317,3,44007.496631
5.700416,3,44032.60952
4.995777,3,44060.816164
17.172568,3,44103.232607
28.990435,3,44163.350769
0.192068,3,44174.387488
6.5435,3,44210.201768
4.471868,3,44258.391931
11.616566,3,44294.59978
33.577733,3,44362.633675
0.315136,3,44374.322556
27.455745,3,44431.651882
24.509608,3,44478.395283
22.049589,3,44530.502442
7.651574,3,44556.369811
32.434837,3,44631.91765
45.892031,1,44696.573892
28.696214,3,44759.359533
0.32293,3,44778.74659
19.267935,3,44835.577138
2.910692,3,44855.562494
25.063916,3,44926.664955
0.152024,3,44937.786784
0.292319,3,44950.00295
5.958431,3,44986.093782
6.086039,3,45013.115463
25.011745,3,45067.957269
6.65668,3,45113.215476
8.452301,3,45148.193444
0.149658,3,45166.458198
27.43721,3,45234.766448
22.78353,3,45286.104519
46.343842,1,45381.247434
1.691343,3,45411.910948
27.458508,3,45476.601391
17.171624,3,45517.70719
43.52806,2,45590.103697
35.136684,3,45665.875889
0.070397,3,45675.498378
45.765818,2,45749.914438
21.050626,3,45798.559194
15.085415,3,45845.530337
25.192677,3,45905.585844
21.669935,3,45956.218466
0.895589,3,45971.56636
42.419908,2,46047.655043
4.7633,3,46071.909022
8.809081,3,46104.659163
14.566547,3,46144.62881
4.658017,3,46169.070422
38.778044,3,46236.987096
0.101848,3,46247.893663
4.600293,3,46278.105866
0.094747,3,46288.205837
0.291135,3,46301.252024
38.76166,3,46383.676373
12.908077,3,46436.365518
15.573331,3,46486.758532
4.488243,3,46513.379042
0.457912,3,46527.475653
41.346349,2,46591.249556
8.304256,3,46619.908957
18.218396,3,46665.348401
34.255562,3,46730.86671
0.11715,3,46741.543391
26.233042,3,46805.134358
24.566054,3,46861.015688
0.615178,3,46873.233702
0.125332,3,46884.387681
19.677208,3,46929.822313
0.138569,3,46940.645688
5.622771,3,46965.237423
7.704994,3,46997.066686
0.29423,3,47008.473838
40.473582,3,47093.266659
19.269126,3,47138.14506
6.730966,3,47166.484344
32.538703,3,47242.419257
24.610782,3,47294.218478
42.949019,2,47370.673811
22.670706,3,47426.848037
30.412546,3,47490.731777
0.185291,3,47502.55506
5.802145,3,47530.645305
27.191079,3,47590.02088
0.195562,3,47602.057111
0.394091,3,47613.649079
8.159113,3,47640.623227
8.942349,3,47675.464095
20.040084,3,47731.895179
6.787131,3,47763.360011
20.550095,3,47806.170845
13.239166,3,47844.713634
7.837646,3,47872.121217
8.275196,3,47914.852516
4.699917,3,47938.109603
6.722628,3,47965.808054
9.526547,3,48003.840697
8.037349,3,48038.6169
5.822069,3,48064.862921
0.148386,3,48076.56196
38.183376,3,48145.810731
25.833284,3,48211.375529
0.571545,3,48224.297766
0.250076,3,48235.623416
0.368269,3,48248.66972
15.009447,3,48284.918881
17.179907,3,48332.724331
0.417292,3,48344.181767
40.850952,2,48412.289093
28.026547,3,48480.442484
0.128695,3,48491.08352
7.767946,3,48527.480994
0.302935,3,48540.774148
1.725094,3,48580.036728
0.077304,3,48591.353745
0.122312,3,48612.820642
42.527365,2,48683.473665
0.128616,3,48693.942036
0.470022,3,48707.487162
19.566695,3,48768.299073
23.420656,3,48827.974629
0.266198,3,48839.317028
5.175648,3,48865.042978
35.07377,3,48932.420352
9.443016,3,48964.530211
5.991493,3,48986.59252
7.780977,3,49015.931807
0.065966,3,49027.276982
0.173052,3,49048.816932
22.892944,3,49106.720475
0.190213,3,49117.480525
0.497484,3,49129.920913
25.343075,3,49191.150887
46.544454,2,49282.467123
11.403213,3,49318.776255
39.444725,3,49396.083493
28.32297,3,49456.721964
34.708369,3,49516.751817
37.112848,3,49581.810584
27.399711,3,49639.33812
18.896771,3,49694.023835
11.737464,3,49728.713871
25.890731,3,49777.967818
12.237438,3,49812.761468
0.234055,3,49834.829995
14.690484,3,49873.987427
0.099694,3,49884.851803
0.141431,3,49894.40138
2.17041,3,49913.128335
6.490966,3,49940.02036
28.488052,3,50005.171956
8.111788,3,50033.619485
38.875687,2,50098.171598
21.928012,3,50146.381309
39.404491,3,50232.438231
44.727051,1,50298.58988
6.412772,3,50326.982068
26.806727,3,50383.546535
0.247033,3,50395.155925
16.328444,3,50440.895425
0.231131,3,50453.826305
31.554226,3,50534.797775
0.059443,3,50546.164647
14.359755,3,50582.260072
0.223151,3,50594.301232
47.20859,2,50684.039585
5.062788,3,50719.329342
5.703775,3,50744.201979
19.085945,3,50789.421339
28.607825,3,50852.417272
7.45134,3,50879.90787
12.064909,3,50921.743089
16.5758,3,50971.332377
20.61652,3,51029.03248
